commission_id,booking_id,agent_id,commission_rate,commission_amount_cents
C00005199,B00005199,A0022,0.15,9360
C00005200,B00005200,A0001,0.03,4290
C00005201,B00005201,A0003,0.02,668
C00005202,B00005202,A0049,0.02,13104
C00005203,B00005203,A0043,0.05,7070
C00005204,B00005204,A0047,0.02,1272
C00005205,B00005205,A0013,0.02,1312
C00005206,B00005206,A0042,0.1,16650
C00005207,B00005207,A0045,0.1,13160
C00005208,B00005208,A0060,0.15,27390
C00005209,B00005209,A0060,0.1,21240
C00005210,B00005210,A0021,0.1,31120
C00005211,B00005211,A0012,0.02,358
C00005212,B00005212,A0007,0.15,124560
C00005213,B00005213,A0009,0.15,113220
C00005214,B00005214,A0006,0.02,4656
C00005215,B00005215,A0036,0.03,5784
C00005216,B00005216,A0028,0.05,14495
C00005217,B00005217,A0002,0.15,31566
C00005218,B00005218,A0004,0.03,7308
C00005219,B00005219,A0030,0.02,4564
C00005220,B00005220,A0043,0.05,5320
C00005221,B00005221,A0010,0.02,16822
C00005222,B00005222,A0060,0.15,10800
C00005223,B00005223,A0045,0.02,2496
C00005224,B00005224,A0040,0.02,2310
C00005225,B00005225,A0038,0.02,1624
C00005226,B00005226,A0044,0.02,7866
C00005227,B00005227,A0059,0.15,18060
C00005228,B00005228,A0047,0.1,9400
C00005229,B00005229,A0022,0.15,17310
C00005230,B00005230,A0040,0.03,528
C00005231,B00005231,A0041,0.15,8085
C00005232,B00005232,A0056,0.05,1610
C00005233,B00005233,A0024,0.05,7050
C00005234,B00005234,A0040,0.15,98550
C00005235,B00005235,A0025,0.1,11970
C00005236,B00005236,A0020,0.1,17680
C00005237,B00005237,A0011,0.02,12344
C00005238,B00005238,A0037,0.15,18900
C00005239,B00005239,A0048,0.02,4056
C00005240,B00005240,A0026,0.02,3312
C00005241,B00005241,A0030,0.15,68850
C00005242,B00005242,A0042,0.15,38940
C00005243,B00005243,A0010,0.05,4370
C00005244,B00005244,A0004,0.1,1560
C00005245,B00005245,A0019,0.1,38430
C00005246,B00005246,A0058,0.03,1146
C00005247,B00005247,A0048,0.1,21320
C00005248,B00005248,A0038,0.05,4200
C00005249,B00005249,A0017,0.1,11580
C00005250,B00005250,A0027,0.15,9540
C00005251,B00005251,A0013,0.1,75740
C00005252,B00005252,A0041,0.15,13275
C00005253,B00005253,A0019,0.15,25380
C00005254,B00005254,A0008,0.1,16100
C00005255,B00005255,A0026,0.05,32300
C00005256,B00005256,A0053,0.15,66060
C00005257,B00005257,A0013,0.15,29610
C00005258,B00005258,A0053,0.15,140880
C00005259,B00005259,A0051,0.05,930
C00005260,B00005260,A0041,0.1,24860
C00005261,B00005261,A0029,0.03,17334
C00005262,B00005262,A0016,0.03,5040
C00005263,B00005263,A0056,0.15,2505
C00005264,B00005264,A0019,0.05,8000
C00005265,B00005265,A0030,0.15,6450
C00005266,B00005266,A0057,0.15,15660
C00005267,B00005267,A0023,0.05,7590
C00005268,B00005268,A0036,0.02,8904
C00005269,B00005269,A0051,0.15,40560
C00005270,B00005270,A0007,0.1,95550
C00005271,B00005271,A0050,0.1,8850
C00005272,B00005272,A0034,0.02,5148
C00005273,B00005273,A0003,0.02,7040
C00005274,B00005274,A0044,0.1,20160
C00005275,B00005275,A0005,0.1,102200
C00005276,B00005276,A0017,0.05,24750
C00005277,B00005277,A0044,0.02,5568
C00005278,B00005278,A0007,0.15,28050
C00005279,B00005279,A0031,0.15,23700
C00005280,B00005280,A0036,0.15,12580
C00005281,B00005281,A0007,0.05,1940
C00005282,B00005282,A0028,0.1,6390
C00005283,B00005283,A0013,0.1,7680
C00005284,B00005284,A0007,0.05,13440
C00005285,B00005285,A0002,0.02,7830
C00005286,B00005286,A0057,0.05,7490
C00005287,B00005287,A0041,0.15,10875
C00005288,B00005288,A0047,0.15,47760
C00005289,B00005289,A0027,0.15,39825
C00005290,B00005290,A0033,0.03,32466
C00005291,B00005291,A0058,0.15,19920
C00005292,B00005292,A0055,0.02,8814
C00005293,B00005293,A0028,0.05,6320
C00005294,B00005294,A0038,0.02,14036
C00005295,B00005295,A0001,0.02,1830
C00005296,B00005296,A0005,0.15,9360
C00005297,B00005297,A0016,0.02,4284
C00005298,B00005298,A0058,0.15,96180
C00005299,B00005299,A0016,0.15,23760
C00005300,B00005300,A0028,0.15,42210
C00005301,B00005301,A0032,0.02,6450
C00005302,B00005302,A0017,0.1,9780
C00005303,B00005303,A0008,0.02,10144
C00005304,B00005304,A0026,0.02,1212
C00005305,B00005305,A0011,0.1,16280
C00005306,B00005306,A0045,0.02,960
C00005307,B00005307,A0001,0.15,16050
C00005308,B00005308,A0016,0.1,20610
C00005309,B00005309,A0023,0.1,14960
C00005310,B00005310,A0035,0.1,22685
C00005311,B00005311,A0043,0.05,47740
C00005312,B00005312,A0035,0.02,3780
C00005313,B00005313,A0057,0.1,5120
C00005314,B00005314,A0048,0.1,24200
C00005315,B00005315,A0057,0.02,1780
C00005316,B00005316,A0010,0.02,12826
C00005317,B00005317,A0047,0.15,31125
C00005318,B00005318,A0007,0.15,31500
C00005319,B00005319,A0034,0.1,8440
C00005320,B00005320,A0050,0.02,7506
C00005321,B00005321,A0046,0.03,516
C00005322,B00005322,A0056,0.05,5800
C00005323,B00005323,A0011,0.02,1038
C00005324,B00005324,A0039,0.05,17750
C00005325,B00005325,A0050,0.15,19950
C00005326,B00005326,A0005,0.15,24885
C00005327,B00005327,A0014,0.02,4632
C00005328,B00005328,A0002,0.15,30195
C00005329,B00005329,A0002,0.15,12870
C00005330,B00005330,A0018,0.02,2601
C00005331,B00005331,A0025,0.1,12720
C00005332,B00005332,A0015,0.05,5250
C00005333,B00005333,A0036,0.02,2080
C00005334,B00005334,A0017,0.1,10050
C00005335,B00005335,A0050,0.02,1836
C00005336,B00005336,A0023,0.02,13644
C00005337,B00005337,A0047,0.02,23133
C00005338,B00005338,A0027,0.02,1350
C00005339,B00005339,A0028,0.15,13860
C00005340,B00005340,A0031,0.15,28980
C00005341,B00005341,A0025,0.1,9480
C00005342,B00005342,A0020,0.02,1456
C00005343,B00005343,A0033,0.05,3700
C00005344,B00005344,A0035,0.15,12900
C00005345,B00005345,A0010,0.05,10885
C00005346,B00005346,A0021,0.05,7200
C00005347,B00005347,A0038,0.15,21735
C00005348,B00005348,A0050,0.15,41520
C00005349,B00005349,A0041,0.05,7600
C00005350,B00005350,A0022,0.15,20580
C00005351,B00005351,A0057,0.02,3192
C00005352,B00005352,A0047,0.02,5936
C00005353,B00005353,A0050,0.15,5400
C00005354,B00005354,A0058,0.1,10200
C00005355,B00005355,A0010,0.02,21700
C00005356,B00005356,A0026,0.05,37940
C00005357,B00005357,A0019,0.05,7240
C00005358,B00005358,A0011,0.02,3480
C00005359,B00005359,A0042,0.05,1360
C00005360,B00005360,A0053,0.02,31614
C00005361,B00005361,A0041,0.15,2730
C00005362,B00005362,A0053,0.03,3564
C00005363,B00005363,A0053,0.02,3672
C00005364,B00005364,A0045,0.05,14920
C00005365,B00005365,A0048,0.1,2050
C00005366,B00005366,A0039,0.1,13770
C00005367,B00005367,A0039,0.05,12480
C00005368,B00005368,A0026,0.15,14250
C00005369,B00005369,A0017,0.15,80160
C00005370,B00005370,A0022,0.02,3216
C00005371,B00005371,A0037,0.03,8385
C00005372,B00005372,A0002,0.15,13200
C00005373,B00005373,A0004,0.1,1360
C00005374,B00005374,A0058,0.05,6920
C00005375,B00005375,A0041,0.15,24465
C00005376,B00005376,A0012,0.03,5136
C00005377,B00005377,A0035,0.15,9360
C00005378,B00005378,A0035,0.02,5304
C00005379,B00005379,A0014,0.15,17640
C00005380,B00005380,A0028,0.02,12824
C00005381,B00005381,A0035,0.03,7728
C00005382,B00005382,A0020,0.02,13134
C00005383,B00005383,A0014,0.02,1708
C00005384,B00005384,A0039,0.02,5876
C00005385,B00005385,A0021,0.1,20800
C00005386,B00005386,A0047,0.05,3615
C00005387,B00005387,A0038,0.05,10155
C00005388,B00005388,A0028,0.1,28890
C00005389,B00005389,A0047,0.02,3536
C00005390,B00005390,A0051,0.15,14850
C00005391,B00005391,A0039,0.02,2410
C00005392,B00005392,A0051,0.05,11625
C00005393,B00005393,A0030,0.1,2160
C00005394,B00005394,A0058,0.03,7755
C00005395,B00005395,A0035,0.02,4648
C00005396,B00005396,A0022,0.02,4158
C00005397,B00005397,A0015,0.05,8580
C00005398,B00005398,A0027,0.05,18585
C00005399,B00005399,A0035,0.05,4920
C00005400,B00005400,A0035,0.05,21255
C00005401,B00005401,A0056,0.03,7644
C00005402,B00005402,A0001,0.02,5484
C00005403,B00005403,A0042,0.05,3045
C00005404,B00005404,A0047,0.1,12950
C00005405,B00005405,A0038,0.15,45360
C00005406,B00005406,A0023,0.02,2744
C00005407,B00005407,A0008,0.1,104260
C00005408,B00005408,A0044,0.02,2352
C00005409,B00005409,A0040,0.15,33810
C00005410,B00005410,A0012,0.02,3744
C00005411,B00005411,A0021,0.02,2736
C00005412,B00005412,A0051,0.02,4236
C00005413,B00005413,A0051,0.02,4048
C00005414,B00005414,A0022,0.15,17175
C00005415,B00005415,A0047,0.15,22950
C00005416,B00005416,A0033,0.1,13790
C00005417,B00005417,A0039,0.02,552
C00005418,B00005418,A0012,0.1,11760
C00005419,B00005419,A0020,0.05,8415
C00005420,B00005420,A0056,0.02,3936
C00005421,B00005421,A0001,0.02,2088
C00005422,B00005422,A0017,0.15,23526
C00005423,B00005423,A0008,0.02,670
C00005424,B00005424,A0045,0.02,5018
C00005425,B00005425,A0044,0.15,35070
C00005426,B00005426,A0033,0.05,25285
C00005427,B00005427,A0001,0.15,30225
C00005428,B00005428,A0012,0.02,10872
C00005429,B00005429,A0006,0.03,3402
C00005430,B00005430,A0029,0.1,5790
C00005431,B00005431,A0057,0.15,22350
C00005432,B00005432,A0023,0.15,17700
C00005433,B00005433,A0055,0.03,2112
C00005434,B00005434,A0021,0.15,26070
C00005435,B00005435,A0038,0.1,6200
C00005436,B00005436,A0054,0.15,230220
C00005437,B00005437,A0049,0.15,7335
C00005438,B00005438,A0032,0.1,1910
C00005439,B00005439,A0010,0.02,1990
C00005440,B00005440,A0028,0.15,31050
C00005441,B00005441,A0044,0.02,4320
C00005442,B00005442,A0026,0.03,6318
C00005443,B00005443,A0015,0.1,1360
C00005444,B00005444,A0050,0.15,48930
C00005445,B00005445,A0031,0.05,35200
C00005446,B00005446,A0056,0.02,9408
C00005447,B00005447,A0047,0.15,19320
C00005448,B00005448,A0058,0.02,4896
C00005449,B00005449,A0006,0.02,664
C00005450,B00005450,A0044,0.02,4704
C00005451,B00005451,A0020,0.05,2820
C00005452,B00005452,A0051,0.15,91800
C00005453,B00005453,A0046,0.02,2502
C00005454,B00005454,A0009,0.02,5148
C00005455,B00005455,A0023,0.03,14289
C00005456,B00005456,A0011,0.15,24030
C00005457,B00005457,A0019,0.02,31992
C00005458,B00005458,A0051,0.05,12155
C00005459,B00005459,A0026,0.05,8700
C00005460,B00005460,A0038,0.15,46440
C00005461,B00005461,A0040,0.03,43128
C00005462,B00005462,A0004,0.15,26325
C00005463,B00005463,A0025,0.02,932
C00005464,B00005464,A0009,0.15,10125
C00005465,B00005465,A0036,0.03,4554
C00005466,B00005466,A0002,0.02,710
C00005467,B00005467,A0050,0.03,16614
C00005468,B00005468,A0027,0.02,3580
C00005469,B00005469,A0026,0.02,2280
C00005470,B00005470,A0029,0.15,9600
C00005471,B00005471,A0018,0.15,8235
C00005472,B00005472,A0027,0.1,4620
C00005473,B00005473,A0058,0.1,19000
C00005474,B00005474,A0058,0.1,9400
C00005475,B00005475,A0052,0.02,3152
C00005476,B00005476,A0015,0.15,19740
C00005477,B00005477,A0010,0.15,17145
C00005478,B00005478,A0041,0.15,27000
C00005479,B00005479,A0046,0.1,57750
C00005480,B00005480,A0026,0.02,4668
C00005481,B00005481,A0022,0.02,26088
C00005482,B00005482,A0036,0.05,47040
C00005483,B00005483,A0045,0.15,17490
C00005484,B00005484,A0027,0.15,247380
C00005485,B00005485,A0015,0.15,7605
C00005486,B00005486,A0039,0.05,10560
C00005487,B00005487,A0043,0.03,639
C00005488,B00005488,A0031,0.02,616
C00005489,B00005489,A0030,0.02,3088
C00005490,B00005490,A0028,0.15,33825
C00005491,B00005491,A0011,0.05,48465
C00005492,B00005492,A0047,0.03,1704
C00005493,B00005493,A0048,0.03,7608
C00005494,B00005494,A0056,0.02,1546
C00005495,B00005495,A0045,0.15,9000
C00005496,B00005496,A0010,0.15,49050
C00005497,B00005497,A0005,0.02,6552
C00005498,B00005498,A0025,0.15,28380
C00005499,B00005499,A0009,0.1,24180
C00005500,B00005500,A0011,0.1,16480
C00005501,B00005501,A0055,0.05,16600
C00005502,B00005502,A0043,0.05,735
C00005503,B00005503,A0028,0.1,4920
C00005504,B00005504,A0021,0.02,2050
C00005505,B00005505,A0017,0.15,35850
C00005506,B00005506,A0013,0.15,133707
C00005507,B00005507,A0054,0.02,4856
C00005508,B00005508,A0013,0.02,3540
C00005509,B00005509,A0013,0.02,3410
C00005510,B00005510,A0054,0.02,2400
C00005511,B00005511,A0039,0.15,17955
C00005512,B00005512,A0055,0.1,12420
C00005513,B00005513,A0038,0.03,3006
C00005514,B00005514,A0012,0.15,10200
C00005515,B00005515,A0011,0.15,61710
C00005516,B00005516,A0052,0.15,44520
C00005517,B00005517,A0010,0.15,5850
C00005518,B00005518,A0037,0.02,1800
C00005519,B00005519,A0018,0.15,28800
C00005520,B00005520,A0045,0.15,14910
C00005521,B00005521,A0008,0.03,1152
C00005522,B00005522,A0017,0.05,14710
C00005523,B00005523,A0010,0.02,6920
C00005524,B00005524,A0033,0.15,27720
C00005525,B00005525,A0015,0.15,29816
C00005526,B00005526,A0055,0.15,34380
C00005527,B00005527,A0052,0.1,55320
C00005528,B00005528,A0043,0.15,30600
C00005529,B00005529,A0031,0.15,16020
C00005530,B00005530,A0059,0.05,3570
C00005531,B00005531,A0038,0.15,7140
C00005532,B00005532,A0013,0.1,43200
C00005533,B00005533,A0011,0.02,1992
C00005534,B00005534,A0046,0.02,452
C00005535,B00005535,A0038,0.15,13050
C00005536,B00005536,A0012,0.02,6620
C00005537,B00005537,A0018,0.05,9045
C00005538,B00005538,A0005,0.15,14625
C00005539,B00005539,A0009,0.02,760
C00005540,B00005540,A0020,0.02,810
C00005541,B00005541,A0018,0.15,85995
C00005542,B00005542,A0044,0.02,10464
C00005543,B00005543,A0008,0.05,880
C00005544,B00005544,A0047,0.02,1352
C00005545,B00005545,A0019,0.02,1280
C00005546,B00005546,A0020,0.02,2292
C00005547,B00005547,A0007,0.02,4576
C00005548,B00005548,A0033,0.02,5320
C00005549,B00005549,A0051,0.15,18060
C00005550,B00005550,A0024,0.02,6840
C00005551,B00005551,A0059,0.03,4818
C00005552,B00005552,A0050,0.02,3240
C00005553,B00005553,A0025,0.05,48000
C00005554,B00005554,A0023,0.1,5790
C00005555,B00005555,A0052,0.15,89505
C00005556,B00005556,A0054,0.02,3128
C00005557,B00005557,A0011,0.02,3888
C00005558,B00005558,A0047,0.15,24300
C00005559,B00005559,A0023,0.1,22100
C00005560,B00005560,A0036,0.02,5628
C00005561,B00005561,A0025,0.15,18690
C00005562,B00005562,A0053,0.15,18360
C00005563,B00005563,A0013,0.15,5010
C00005564,B00005564,A0042,0.1,21230
C00005565,B00005565,A0023,0.1,79040
C00005566,B00005566,A0059,0.02,21632
C00005567,B00005567,A0018,0.15,35940
C00005568,B00005568,A0030,0.05,16730
C00005569,B00005569,A0031,0.15,27180
C00005570,B00005570,A0036,0.15,17010
C00005571,B00005571,A0055,0.02,296
C00005572,B00005572,A0019,0.03,4502
C00005573,B00005573,A0014,0.02,6776
C00005574,B00005574,A0041,0.15,77400
C00005575,B00005575,A0010,0.02,3520
C00005576,B00005576,A0004,0.1,1640
C00005577,B00005577,A0047,0.05,19110
C00005578,B00005578,A0037,0.05,5460
C00005579,B00005579,A0054,0.15,133740
C00005580,B00005580,A0019,0.15,2760
C00005581,B00005581,A0030,0.03,1353
C00005582,B00005582,A0014,0.15,50985
C00005583,B00005583,A0027,0.03,12630
C00005584,B00005584,A0031,0.15,34650
C00005585,B00005585,A0019,0.02,2952
C00005586,B00005586,A0044,0.15,43050
C00005587,B00005587,A0039,0.05,815
C00005588,B00005588,A0032,0.03,3348
C00005589,B00005589,A0059,0.02,4540
C00005590,B00005590,A0015,0.02,3894
C00005591,B00005591,A0005,0.15,39000
C00005592,B00005592,A0005,0.15,20685
C00005593,B00005593,A0014,0.02,4900
C00005594,B00005594,A0022,0.15,28320
C00005595,B00005595,A0048,0.03,3384
C00005596,B00005596,A0049,0.02,1788
C00005597,B00005597,A0013,0.05,9060
C00005598,B00005598,A0046,0.1,12400
C00005599,B00005599,A0006,0.02,3204
C00005600,B00005600,A0035,0.02,3864
C00005601,B00005601,A0005,0.02,2184
C00005602,B00005602,A0005,0.15,14550
C00005603,B00005603,A0013,0.02,5082
C00005604,B00005604,A0011,0.1,24722
C00005605,B00005605,A0037,0.15,4110
C00005606,B00005606,A0056,0.1,31770
C00005607,B00005607,A0060,0.02,1884
C00005608,B00005608,A0001,0.02,1304
C00005609,B00005609,A0020,0.15,6000
C00005610,B00005610,A0054,0.05,16065
C00005611,B00005611,A0040,0.05,2385
C00005612,B00005612,A0048,0.02,374
C00005613,B00005613,A0038,0.1,32500
C00005614,B00005614,A0038,0.03,22113
C00005615,B00005615,A0033,0.02,6104
C00005616,B00005616,A0026,0.15,48180
C00005617,B00005617,A0005,0.05,10505
C00005618,B00005618,A0027,0.15,15300
C00005619,B00005619,A0015,0.05,4120
C00005620,B00005620,A0008,0.03,3840
C00005621,B00005621,A0042,0.05,5100
C00005622,B00005622,A0011,0.1,4290
C00005623,B00005623,A0044,0.05,7690
C00005624,B00005624,A0037,0.1,28140
C00005625,B00005625,A0036,0.05,10670
C00005626,B00005626,A0048,0.1,23520
C00005627,B00005627,A0038,0.02,1240
C00005628,B00005628,A0002,0.15,33150
C00005629,B00005629,A0015,0.05,5550
C00005630,B00005630,A0041,0.1,12060
C00005631,B00005631,A0048,0.15,23265
C00005632,B00005632,A0037,0.1,68580
C00005633,B00005633,A0041,0.15,36000
C00005634,B00005634,A0035,0.02,8238
C00005635,B00005635,A0005,0.15,24163
C00005636,B00005636,A0023,0.15,24000
C00005637,B00005637,A0006,0.1,73570
C00005638,B00005638,A0049,0.1,18880
C00005639,B00005639,A0034,0.15,46410
C00005640,B00005640,A0053,0.15,84960
C00005641,B00005641,A0032,0.15,9180
C00005642,B00005642,A0019,0.15,23040
C00005643,B00005643,A0051,0.03,10584
C00005644,B00005644,A0039,0.05,3060
C00005645,B00005645,A0047,0.15,23355
C00005646,B00005646,A0006,0.15,22800
C00005647,B00005647,A0040,0.02,3582
C00005648,B00005648,A0043,0.02,29946
C00005649,B00005649,A0013,0.02,8536
C00005650,B00005650,A0021,0.05,56750
C00005651,B00005651,A0002,0.05,1060
C00005652,B00005652,A0041,0.03,1167
C00005653,B00005653,A0032,0.02,7280
C00005654,B00005654,A0034,0.03,987
C00005655,B00005655,A0003,0.15,12450
C00005656,B00005656,A0003,0.1,28506
C00005657,B00005657,A0040,0.03,2034
C00005658,B00005658,A0010,0.05,6620
C00005659,B00005659,A0054,0.15,5880
C00005660,B00005660,A0053,0.1,6650
C00005661,B00005661,A0025,0.05,11690
C00005662,B00005662,A0059,0.02,6168
C00005663,B00005663,A0006,0.02,3222
C00005664,B00005664,A0006,0.1,14490
C00005665,B00005665,A0021,0.02,2880
C00005666,B00005666,A0036,0.1,8340
C00005667,B00005667,A0050,0.02,2156
C00005668,B00005668,A0008,0.15,10440
C00005669,B00005669,A0015,0.02,2408
C00005670,B00005670,A0019,0.1,50040
C00005671,B00005671,A0021,0.15,66360
C00005672,B00005672,A0030,0.1,3700
C00005673,B00005673,A0025,0.15,12600
C00005674,B00005674,A0019,0.05,2100
C00005675,B00005675,A0035,0.02,700
C00005676,B00005676,A0042,0.15,9420
C00005677,B00005677,A0034,0.15,14025
C00005678,B00005678,A0046,0.1,4500
C00005679,B00005679,A0019,0.05,29200
C00005680,B00005680,A0050,0.15,33165
C00005681,B00005681,A0032,0.03,2040
C00005682,B00005682,A0002,0.15,21960
C00005683,B00005683,A0045,0.15,335790
C00005684,B00005684,A0046,0.05,1140
C00005685,B00005685,A0028,0.15,4380
C00005686,B00005686,A0005,0.15,34155
C00005687,B00005687,A0044,0.02,3180
C00005688,B00005688,A0028,0.1,17880
C00005689,B00005689,A0010,0.15,12120
C00005690,B00005690,A0013,0.05,2070
C00005691,B00005691,A0020,0.02,302
C00005692,B00005692,A0043,0.15,55440
C00005693,B00005693,A0014,0.05,14901
C00005694,B00005694,A0050,0.05,4770
C00005695,B00005695,A0003,0.02,3840
C00005696,B00005696,A0053,0.05,106050
C00005697,B00005697,A0053,0.02,19460
C00005698,B00005698,A0041,0.15,26520
C00005699,B00005699,A0016,0.1,52830
C00005700,B00005700,A0028,0.03,7215
C00005701,B00005701,A0018,0.02,6560
C00005702,B00005702,A0002,0.02,2814
C00005703,B00005703,A0021,0.1,25200
C00005704,B00005704,A0057,0.1,21000
C00005705,B00005705,A0031,0.02,800
C00005706,B00005706,A0017,0.03,9630
C00005707,B00005707,A0023,0.15,35640
C00005708,B00005708,A0049,0.02,1098
C00005709,B00005709,A0024,0.15,23040
C00005710,B00005710,A0036,0.02,2712
C00005711,B00005711,A0013,0.02,6750
C00005712,B00005712,A0037,0.05,3850
C00005713,B00005713,A0008,0.15,16050
C00005714,B00005714,A0010,0.15,31680
C00005715,B00005715,A0056,0.15,17685
C00005716,B00005716,A0018,0.1,20430
C00005717,B00005717,A0021,0.15,66750
C00005718,B00005718,A0011,0.15,38850
C00005719,B00005719,A0035,0.05,815
C00005720,B00005720,A0033,0.15,17955
C00005721,B00005721,A0041,0.15,15150
C00005722,B00005722,A0030,0.02,5136
C00005723,B00005723,A0016,0.03,38907
C00005724,B00005724,A0019,0.05,6880
C00005725,B00005725,A0016,0.15,57510
C00005726,B00005726,A0027,0.02,6244
C00005727,B00005727,A0042,0.1,94920
C00005728,B00005728,A0005,0.05,4175
C00005729,B00005729,A0003,0.1,8970
C00005730,B00005730,A0017,0.03,8358
C00005731,B00005731,A0023,0.02,384
C00005732,B00005732,A0048,0.15,9180
C00005733,B00005733,A0030,0.02,4108
C00005734,B00005734,A0018,0.02,4440
C00005735,B00005735,A0041,0.02,8664
C00005736,B00005736,A0014,0.15,26400
C00005737,B00005737,A0014,0.02,1850
C00005738,B00005738,A0051,0.02,6060
C00005739,B00005739,A0054,0.02,10864
C00005740,B00005740,A0045,0.02,25322
C00005741,B00005741,A0028,0.1,26600
C00005742,B00005742,A0060,0.05,12360
C00005743,B00005743,A0025,0.02,1930
C00005744,B00005744,A0008,0.03,1836
C00005745,B00005745,A0017,0.15,19440
C00005746,B00005746,A0041,0.03,1860
C00005747,B00005747,A0059,0.05,5775
C00005748,B00005748,A0041,0.02,12474
C00005749,B00005749,A0037,0.05,2565
C00005750,B00005750,A0003,0.1,11950
C00005751,B00005751,A0039,0.02,1152
C00005752,B00005752,A0044,0.03,5880
C00005753,B00005753,A0014,0.02,14304
C00005754,B00005754,A0003,0.15,15825
C00005755,B00005755,A0008,0.03,4680
C00005756,B00005756,A0050,0.15,12180
C00005757,B00005757,A0027,0.05,4240
C00005758,B00005758,A0046,0.02,2220
C00005759,B00005759,A0013,0.15,17280
C00005760,B00005760,A0043,0.03,4515
C00005761,B00005761,A0036,0.05,2190
C00005762,B00005762,A0050,0.02,6552
C00005763,B00005763,A0004,0.05,9800
C00005764,B00005764,A0007,0.03,7812
C00005765,B00005765,A0024,0.02,396
C00005766,B00005766,A0009,0.15,22320
C00005767,B00005767,A0019,0.15,12900
C00005768,B00005768,A0003,0.1,1820
C00005769,B00005769,A0058,0.02,2592
C00005770,B00005770,A0023,0.02,28418
C00005771,B00005771,A0029,0.15,25950
C00005772,B00005772,A0053,0.1,20160
