booking_id,guest_id,resort_id,agent_id,booking_date,checkin_date,checkout_date,room_type,nights,nightly_rate_cents,booked_amount_cents,channel,status
B00003886,G002388,R0016,A0015,2025-07-11,2025-09-22,2025-10-06,Standard King,14,20300,284200,Direct,completed
B00003887,G000066,R0037,A0043,2024-04-18,2024-08-11,2024-08-16,Standard King,5,18300,91500,OTA,completed
B00003888,G002502,R0039,A0003,2024-11-28,2025-02-15,2025-02-16,Standard King,1,23500,23500,Travel Agent,completed
B00003889,G002437,R0005,A0050,2025-08-12,2025-12-07,2025-12-09,Standard Double,2,14100,28200,OTA,cancelled
B00003890,G001692,R0027,A0006,2025-12-18,2026-01-12,2026-01-19,Presidential,7,142300,996100,OTA,completed
B00003891,G001465,R0040,A0007,2024-10-05,2025-01-04,2025-01-13,Standard Double,9,16200,145800,OTA,confirmed
B00003892,G000672,R0017,A0021,2025-03-31,2025-07-06,2025-07-20,Standard Double,14,15400,215600,Corporate,confirmed
B00003893,G001210,R0011,A0017,2025-07-01,2025-07-12,2025-07-21,Ocean Suite,9,43700,393300,Travel Agent,confirmed
B00003894,G001508,R0038,A0046,2024-01-26,2024-02-08,2024-02-12,Villa,4,54300,217200,OTA,completed
B00003895,G000415,R0011,A0002,2024-09-03,2024-10-09,2024-10-23,Standard Double,14,17600,246400,OTA,completed
B00003896,G001200,R0020,A0002,2025-02-03,2025-02-26,2025-03-03,Standard Double,5,16000,80000,Travel Agent,confirmed
B00003897,G000931,R0011,A0031,2024-08-26,2024-09-02,2024-09-11,Ocean Suite,9,29900,269100,OTA,confirmed
B00003898,G000732,R0016,A0049,2024-03-05,2024-06-09,2024-06-10,Villa,1,68800,68800,Direct,completed
B00003899,G001935,R0013,A0004,2025-08-02,2025-11-30,2025-12-01,Standard Double,1,13300,13300,Corporate,completed
B00003900,G001907,R0027,A0005,2024-01-20,2024-04-06,2024-04-16,Standard Double,10,13400,134000,Direct,confirmed
B00003901,G000283,R0026,A0009,2024-02-28,2024-05-31,2024-06-11,Standard Double,11,13800,151800,Direct,completed
B00003902,G001124,R0017,A0020,2024-03-16,2024-04-30,2024-05-07,Villa,7,76000,532000,OTA,completed
B00003903,G000768,R0028,A0010,2024-01-23,2024-02-13,2024-02-15,Standard Double,2,16800,33600,Direct,cancelled
B00003904,G001959,R0015,A0042,2025-12-26,2026-02-15,2026-02-27,Ocean Suite,12,46600,559200,Travel Agent,completed
B00003905,G002490,R0018,A0034,2024-07-16,2024-10-31,2024-11-13,Standard King,13,21100,274300,Corporate,completed
B00003906,G001540,R0018,A0060,2025-02-01,2025-05-23,2025-06-01,Standard King,9,22700,204300,Direct,cancelled
B00003907,G001951,R0029,A0023,2025-10-10,2026-02-07,2026-02-12,Standard Double,5,15300,76500,OTA,confirmed
B00003908,G001135,R0038,A0012,2024-05-20,2024-07-17,2024-07-27,Standard King,10,18700,187000,Travel Agent,confirmed
B00003909,G000752,R0023,A0010,2025-11-14,2026-01-20,2026-01-28,Presidential,8,114400,915200,Direct,completed
B00003910,G001166,R0005,A0018,2025-07-27,2025-11-20,2025-11-28,Ocean Suite,8,37400,299200,OTA,completed
B00003911,G000276,R0002,A0013,2025-06-20,2025-08-28,2025-09-05,Villa,8,80900,647200,Loyalty,completed
B00003912,G002138,R0035,A0033,2025-11-16,2026-01-04,2026-01-12,Ocean Suite,8,43400,347200,Travel Agent,completed
B00003913,G000719,R0019,A0026,2024-05-27,2024-09-10,2024-09-12,Standard Double,2,14700,29400,OTA,completed
B00003914,G000261,R0006,A0009,2024-10-27,2025-02-19,2025-02-21,Ocean Suite,2,33800,67600,OTA,completed
B00003915,G002085,R0028,A0043,2025-03-13,2025-04-23,2025-05-06,Standard King,13,21000,273000,OTA,completed
B00003916,G000971,R0023,A0037,2025-09-20,2025-11-13,2025-11-21,Standard King,8,24200,193600,Corporate,completed
B00003917,G000548,R0005,A0048,2024-09-26,2024-11-15,2024-11-21,Standard King,6,21400,128400,Loyalty,completed
B00003918,G001300,R0013,A0059,2024-04-27,2024-06-15,2024-06-24,Standard King,9,15300,137700,Corporate,completed
B00003919,G001139,R0006,A0048,2025-09-07,2025-11-13,2025-11-14,Standard King,1,22100,22100,OTA,completed
B00003920,G001189,R0032,A0016,2025-12-04,2026-02-25,2026-03-01,Standard King,4,16900,67600,Corporate,completed
B00003921,G002976,R0038,A0052,2024-09-25,2024-12-14,2024-12-23,Standard King,9,20500,184500,Travel Agent,completed
B00003922,G001857,R0037,A0051,2024-11-19,2025-01-24,2025-01-29,Ocean Suite,5,37200,186000,OTA,cancelled
B00003923,G001134,R0040,A0034,2024-12-22,2025-03-05,2025-03-14,Presidential,9,145500,1309500,Travel Agent,completed
B00003924,G001744,R0027,A0010,2024-10-24,2024-12-15,2024-12-27,Presidential,12,132100,1585200,OTA,completed
B00003925,G000994,R0020,A0025,2024-03-25,2024-04-13,2024-04-25,Standard Double,12,14800,177600,Direct,cancelled
B00003926,G002113,R0003,A0038,2024-04-04,2024-07-01,2024-07-03,Standard King,2,15600,31200,Loyalty,completed
B00003927,G001143,R0025,A0033,2024-02-02,2024-03-15,2024-03-20,Ocean Suite,5,42200,211000,Travel Agent,completed
B00003928,G001951,R0029,A0032,2025-01-15,2025-01-25,2025-02-04,Standard King,10,15700,157000,Direct,cancelled
B00003929,G000659,R0019,A0016,2025-03-12,2025-05-11,2025-05-16,Villa,5,60200,301000,Direct,completed
B00003930,G002720,R0015,A0035,2024-12-28,2025-04-11,2025-04-16,Standard King,5,21700,108500,Loyalty,completed
B00003931,G001732,R0005,A0040,2024-10-11,2025-01-17,2025-01-23,Standard Double,6,17300,103800,OTA,completed
B00003932,G002056,R0024,A0033,2025-09-20,2025-11-26,2025-11-30,Ocean Suite,4,32600,130400,Direct,completed
B00003933,G000085,R0022,A0030,2025-11-09,2026-01-01,2026-01-09,Villa,8,64700,517600,Corporate,confirmed
B00003934,G001921,R0022,A0020,2024-11-29,2025-02-21,2025-03-03,Presidential,10,106100,1061000,Direct,completed
B00003935,G001223,R0003,A0009,2024-06-10,2024-07-30,2024-08-12,Standard King,13,20700,269100,Corporate,cancelled
B00003936,G000408,R0014,A0046,2024-01-13,2024-04-25,2024-05-05,Standard King,10,23000,230000,OTA,completed
B00003937,G001940,R0012,A0045,2024-12-24,2024-12-29,2025-01-12,Standard King,14,21000,294000,Travel Agent,completed
B00003938,G000666,R0029,A0053,2025-06-12,2025-09-28,2025-10-07,Standard King,9,17500,157500,Loyalty,cancelled
B00003939,G002022,R0020,A0037,2024-02-12,2024-04-01,2024-04-12,Standard Double,11,15000,165000,Travel Agent,completed
B00003940,G002712,R0018,A0015,2025-12-29,2026-01-29,2026-02-04,Standard Double,6,14100,84600,OTA,completed
B00003941,G000022,R0033,A0031,2025-12-03,2025-12-09,2025-12-10,Standard King,1,23100,23100,Direct,no_show
B00003942,G002220,R0011,A0003,2025-08-23,2025-09-23,2025-10-03,Ocean Suite,10,36400,364000,Corporate,completed
B00003943,G000064,R0029,A0008,2024-04-04,2024-05-11,2024-05-19,Villa,8,56400,451200,Corporate,confirmed
B00003944,G001328,R0026,A0027,2024-02-29,2024-06-03,2024-06-10,Standard Double,7,17400,121800,OTA,completed
B00003945,G001740,R0013,A0008,2024-01-21,2024-02-21,2024-03-06,Presidential,14,105100,1471400,Travel Agent,cancelled
B00003946,G002830,R0004,A0060,2025-12-12,2026-03-09,2026-03-15,Standard King,6,23400,140400,Loyalty,completed
B00003947,G002199,R0020,A0025,2025-03-01,2025-04-19,2025-04-27,Standard Double,8,17500,140000,Travel Agent,confirmed
B00003948,G000035,R0033,A0020,2024-01-18,2024-01-19,2024-02-02,Standard King,14,21500,301000,Direct,cancelled
B00003949,G001945,R0007,A0002,2024-09-03,2024-11-07,2024-11-20,Standard King,13,23900,310700,Direct,confirmed
B00003950,G002992,R0011,A0042,2024-05-24,2024-09-13,2024-09-17,Ocean Suite,4,34400,137600,Direct,completed
B00003951,G001791,R0035,A0027,2024-03-21,2024-03-27,2024-04-08,Ocean Suite,12,30300,363600,Corporate,completed
B00003952,G000882,R0016,A0040,2025-10-02,2025-10-29,2025-11-03,Standard Double,5,17000,85000,Direct,completed
B00003953,G001438,R0023,A0041,2025-11-23,2026-01-30,2026-01-31,Standard Double,1,16500,16500,OTA,confirmed
B00003954,G002968,R0015,A0048,2025-07-18,2025-08-05,2025-08-09,Standard Double,4,17700,70800,OTA,completed
B00003955,G002219,R0013,A0041,2024-03-30,2024-05-01,2024-05-10,Standard Double,9,20100,180900,Travel Agent,confirmed
B00003956,G001147,R0011,A0026,2024-11-26,2025-01-24,2025-01-25,Standard King,1,23000,23000,Loyalty,cancelled
B00003957,G000182,R0013,A0026,2024-12-20,2025-01-27,2025-02-09,Ocean Suite,13,39600,514800,Direct,completed
B00003958,G002655,R0011,A0042,2025-05-07,2025-07-06,2025-07-12,Standard Double,6,18500,111000,Travel Agent,completed
B00003959,G002071,R0020,A0008,2025-03-20,2025-06-07,2025-06-21,Standard Double,14,17300,242200,OTA,completed
B00003960,G000357,R0009,A0056,2025-12-24,2025-12-27,2026-01-04,Standard King,8,19100,152800,Direct,completed
B00003961,G001546,R0013,A0045,2024-07-21,2024-08-05,2024-08-10,Standard Double,5,20100,100500,Direct,completed
B00003962,G002650,R0031,A0021,2025-02-08,2025-04-19,2025-04-26,Standard King,7,23400,163800,Travel Agent,confirmed
B00003963,G002349,R0037,A0058,2025-11-11,2025-12-01,2025-12-07,Ocean Suite,6,39000,234000,Direct,completed
B00003964,G001885,R0036,A0050,2025-01-12,2025-03-05,2025-03-16,Presidential,11,116700,1283700,Travel Agent,completed
B00003965,G002238,R0019,A0036,2024-09-02,2024-12-29,2024-12-31,Villa,2,76000,152000,Loyalty,completed
B00003966,G002056,R0013,A0009,2024-03-21,2024-06-01,2024-06-03,Standard Double,2,16300,32600,Corporate,completed
B00003967,G000219,R0003,A0012,2025-05-18,2025-09-07,2025-09-11,Standard Double,4,16400,65600,OTA,confirmed
B00003968,G000074,R0034,A0001,2024-03-04,2024-03-08,2024-03-21,Standard King,13,22700,295100,Direct,completed
B00003969,G000076,R0036,A0038,2024-09-18,2025-01-14,2025-01-15,Standard King,1,21800,21800,Corporate,confirmed
B00003970,G002976,R0036,A0056,2024-03-20,2024-06-03,2024-06-06,Standard Double,3,16400,49200,Direct,completed
B00003971,G002996,R0005,A0034,2024-11-13,2025-01-07,2025-01-16,Standard Double,9,13400,120600,Loyalty,completed
B00003972,G001816,R0022,A0040,2024-11-12,2025-01-14,2025-01-15,Villa,1,69800,69800,OTA,completed
B00003973,G000062,R0039,A0049,2025-06-07,2025-09-16,2025-09-20,Standard King,4,19900,79600,Direct,confirmed
B00003974,G002226,R0038,A0025,2024-03-13,2024-03-31,2024-04-07,Standard Double,7,17800,124600,OTA,completed
B00003975,G002058,R0002,A0044,2025-10-11,2025-12-05,2025-12-17,Ocean Suite,12,35900,430800,Loyalty,confirmed
B00003976,G001777,R0030,A0032,2025-05-08,2025-06-05,2025-06-17,Ocean Suite,12,43800,525600,OTA,completed
B00003977,G002995,R0013,A0042,2024-09-11,2024-12-20,2024-12-28,Standard King,8,23400,187200,OTA,completed
B00003978,G001657,R0036,A0033,2024-12-11,2025-02-07,2025-02-08,Standard Double,1,17500,17500,OTA,cancelled
B00003979,G000861,R0030,A0057,2024-05-18,2024-05-27,2024-05-31,Standard King,4,21000,84000,OTA,completed
B00003980,G002690,R0011,A0038,2024-12-20,2025-02-01,2025-02-14,Ocean Suite,13,44000,572000,OTA,confirmed
B00003981,G002452,R0003,A0029,2025-08-19,2025-11-20,2025-11-22,Ocean Suite,2,41500,83000,Corporate,completed
B00003982,G001256,R0015,A0050,2024-10-27,2025-01-15,2025-01-17,Standard Double,2,16400,32800,Corporate,completed
B00003983,G001802,R0008,A0046,2024-06-11,2024-07-19,2024-07-29,Standard Double,10,15100,151000,OTA,completed
B00003984,G001711,R0017,A0007,2024-05-24,2024-08-13,2024-08-25,Ocean Suite,12,43200,518400,Loyalty,completed
B00003985,G000342,R0032,A0004,2025-12-31,2026-02-01,2026-02-04,Ocean Suite,3,36200,108600,Corporate,completed
B00003986,G001097,R0008,A0001,2024-12-07,2025-03-09,2025-03-19,Standard Double,10,17200,172000,Travel Agent,completed
B00003987,G000429,R0006,A0016,2025-07-22,2025-10-05,2025-10-16,Standard Double,11,15000,165000,Direct,completed
B00003988,G002895,R0006,A0031,2024-09-19,2025-01-14,2025-01-16,Standard King,2,22800,45600,OTA,completed
B00003989,G002405,R0022,A0024,2024-03-17,2024-05-10,2024-05-23,Presidential,13,120100,1561300,Travel Agent,completed
B00003990,G000954,R0025,A0013,2025-06-08,2025-07-31,2025-08-12,Standard King,12,18800,225600,Direct,completed
B00003991,G002669,R0021,A0055,2024-01-02,2024-01-11,2024-01-21,Standard King,10,18500,185000,OTA,completed
B00003992,G002078,R0031,A0032,2025-10-02,2025-10-15,2025-10-29,Ocean Suite,14,34300,480200,OTA,completed
B00003993,G002807,R0038,A0005,2024-11-19,2024-12-17,2024-12-23,Villa,6,68100,408600,Travel Agent,completed
B00003994,G002452,R0025,A0014,2024-06-06,2024-08-22,2024-09-03,Standard King,12,21800,261600,OTA,confirmed
B00003995,G002685,R0020,A0040,2025-08-19,2025-09-02,2025-09-16,Standard King,14,22100,309400,Loyalty,confirmed
B00003996,G002359,R0036,A0007,2024-06-11,2024-09-02,2024-09-03,Standard Double,1,19700,19700,Direct,completed
B00003997,G001302,R0026,A0009,2025-08-19,2025-09-17,2025-09-20,Villa,3,63800,191400,OTA,confirmed
B00003998,G002093,R0007,A0009,2024-08-04,2024-08-05,2024-08-06,Standard Double,1,19200,19200,Corporate,completed
B00003999,G002337,R0027,A0032,2024-04-01,2024-06-04,2024-06-12,Standard Double,8,17800,142400,OTA,completed
B00004000,G000612,R0040,A0059,2024-08-30,2024-09-29,2024-10-11,Standard King,12,16400,196800,Travel Agent,completed
B00004001,G002226,R0011,A0046,2025-04-16,2025-07-18,2025-07-21,Ocean Suite,3,46900,140700,Travel Agent,completed
B00004002,G002034,R0029,A0043,2024-04-02,2024-07-08,2024-07-22,Standard Double,14,13900,194600,Travel Agent,completed
B00004003,G000397,R0036,A0011,2025-02-13,2025-03-10,2025-03-17,Standard King,7,19600,137200,Direct,completed
B00004004,G000570,R0011,A0014,2024-05-21,2024-06-23,2024-06-26,Villa,3,56900,170700,Loyalty,completed
B00004005,G001203,R0017,A0007,2024-12-16,2025-01-03,2025-01-12,Ocean Suite,9,46200,415800,OTA,completed
B00004006,G001738,R0006,A0029,2024-11-15,2024-12-13,2024-12-18,Standard King,5,15300,76500,OTA,completed
B00004007,G000724,R0023,A0014,2025-08-15,2025-09-16,2025-09-27,Standard King,11,17900,196900,Direct,completed
B00004008,G001308,R0038,A0024,2024-01-06,2024-04-12,2024-04-21,Ocean Suite,9,40300,362700,OTA,cancelled
B00004009,G000729,R0028,A0028,2024-12-20,2025-04-01,2025-04-13,Standard King,12,21600,259200,Loyalty,completed
B00004010,G001169,R0017,A0040,2025-07-15,2025-11-11,2025-11-19,Standard King,8,19900,159200,OTA,completed
B00004011,G002983,R0036,A0009,2024-02-22,2024-06-12,2024-06-21,Villa,9,66200,595800,Direct,completed
B00004012,G000530,R0003,A0038,2024-12-30,2025-01-22,2025-02-02,Standard King,11,21100,232100,Corporate,completed
B00004013,G000204,R0006,A0014,2024-06-09,2024-08-11,2024-08-25,Ocean Suite,14,32000,448000,Corporate,completed
B00004014,G001963,R0011,A0011,2025-09-04,2025-11-15,2025-11-28,Standard King,13,18500,240500,OTA,no_show
B00004015,G002734,R0040,A0045,2024-09-13,2025-01-10,2025-01-14,Standard King,4,22400,89600,Direct,confirmed
B00004016,G002629,R0030,A0031,2024-02-02,2024-02-04,2024-02-08,Standard Double,4,16700,66800,OTA,confirmed
B00004017,G002074,R0025,A0001,2025-06-06,2025-09-29,2025-10-08,Ocean Suite,9,36200,325800,OTA,cancelled
B00004018,G002090,R0009,A0042,2025-03-02,2025-06-28,2025-07-05,Presidential,7,103200,722400,OTA,completed
B00004019,G001811,R0007,A0050,2024-04-22,2024-06-09,2024-06-19,Villa,10,58000,580000,Direct,cancelled
B00004020,G001409,R0009,A0045,2025-09-20,2025-12-16,2025-12-29,Ocean Suite,13,30100,391300,Direct,completed
B00004021,G000940,R0014,A0018,2025-12-16,2026-01-03,2026-01-13,Villa,10,71600,716000,OTA,completed
B00004022,G002999,R0012,A0052,2025-08-03,2025-10-31,2025-11-13,Villa,13,71100,924300,Loyalty,completed
B00004023,G002459,R0030,A0006,2024-03-26,2024-06-29,2024-07-10,Ocean Suite,11,45800,503800,Direct,completed
B00004024,G001926,R0008,A0041,2024-07-02,2024-07-28,2024-08-02,Standard King,5,18300,91500,Travel Agent,completed
B00004025,G002659,R0008,A0043,2024-10-05,2024-12-30,2025-01-03,Standard Double,4,13100,52400,Direct,completed
B00004026,G002049,R0034,A0049,2025-09-27,2026-01-09,2026-01-15,Standard Double,6,17200,103200,Corporate,completed
B00004027,G001950,R0022,A0008,2024-07-29,2024-08-28,2024-09-04,Ocean Suite,7,37100,259700,OTA,completed
B00004028,G000381,R0001,A0045,2025-08-03,2025-10-12,2025-10-13,Villa,1,75700,75700,Direct,completed
B00004029,G001575,R0016,A0011,2024-12-21,2025-03-30,2025-04-04,Presidential,5,136100,680500,Travel Agent,completed
B00004030,G002679,R0032,A0033,2025-11-10,2025-12-23,2026-01-06,Standard King,14,24200,338800,OTA,completed
B00004031,G002435,R0017,A0035,2024-07-28,2024-08-01,2024-08-06,Standard Double,5,13100,65500,Direct,confirmed
B00004032,G002216,R0026,A0040,2024-04-05,2024-06-22,2024-07-01,Ocean Suite,9,33000,297000,Loyalty,cancelled
B00004033,G000198,R0016,A0046,2025-04-02,2025-05-17,2025-05-18,Standard King,1,22600,22600,OTA,completed
B00004034,G000236,R0029,A0008,2025-08-12,2025-08-26,2025-09-03,Standard Double,8,15500,124000,Direct,confirmed
B00004035,G002967,R0022,A0014,2025-05-25,2025-07-02,2025-07-12,Standard King,10,21500,215000,Travel Agent,completed
B00004036,G002937,R0028,A0025,2024-12-06,2025-01-08,2025-01-18,Presidential,10,117300,1173000,OTA,completed
B00004037,G001540,R0036,A0056,2025-12-22,2026-03-13,2026-03-24,Standard King,11,15800,173800,OTA,completed
B00004038,G001902,R0034,A0008,2025-03-09,2025-03-26,2025-03-30,Presidential,4,112300,449200,OTA,completed
B00004039,G000404,R0030,A0027,2025-01-06,2025-04-25,2025-04-27,Standard Double,2,16100,32200,OTA,completed
B00004040,G001041,R0002,A0004,2025-11-05,2025-11-23,2025-12-06,Presidential,13,138400,1799200,Corporate,completed
B00004041,G001235,R0023,A0035,2025-03-27,2025-06-08,2025-06-19,Presidential,11,123100,1354100,OTA,completed
B00004042,G002838,R0017,A0002,2025-08-24,2025-08-27,2025-09-02,Standard King,6,21100,126600,OTA,completed
B00004043,G001009,R0027,A0023,2025-07-18,2025-11-11,2025-11-25,Standard Double,14,18800,263200,Loyalty,confirmed
B00004044,G001648,R0025,A0048,2025-05-12,2025-06-27,2025-07-09,Standard King,12,17600,211200,Direct,completed
B00004045,G000038,R0038,A0032,2025-02-18,2025-06-16,2025-06-22,Ocean Suite,6,30800,184800,Loyalty,completed
B00004046,G001341,R0028,A0015,2024-02-13,2024-05-10,2024-05-23,Standard Double,13,18200,236600,Direct,completed
B00004047,G000702,R0027,A0027,2024-07-30,2024-11-17,2024-11-27,Standard Double,10,15400,154000,Loyalty,completed
B00004048,G002069,R0022,A0022,2024-03-09,2024-06-25,2024-06-29,Standard King,4,24000,96000,Direct,completed
B00004049,G002751,R0001,A0006,2025-07-18,2025-08-04,2025-08-08,Standard King,4,22200,88800,Direct,completed
B00004050,G001129,R0015,A0003,2025-02-12,2025-04-14,2025-04-26,Standard King,12,22300,267600,Direct,cancelled
B00004051,G000464,R0015,A0015,2024-03-20,2024-05-03,2024-05-10,Standard King,7,19800,138600,OTA,completed
B00004052,G002086,R0007,A0050,2024-09-21,2024-11-30,2024-12-14,Standard King,14,18700,261800,OTA,completed
B00004053,G000259,R0034,A0030,2025-01-22,2025-03-13,2025-03-17,Standard Double,4,14300,57200,Direct,no_show
B00004054,G002104,R0036,A0046,2024-02-17,2024-04-17,2024-04-18,Standard King,1,16700,16700,Loyalty,confirmed
B00004055,G000549,R0006,A0058,2025-01-11,2025-01-24,2025-01-27,Standard King,3,20200,60600,Loyalty,completed
B00004056,G001246,R0005,A0038,2024-09-29,2024-12-28,2025-01-09,Standard King,12,18500,222000,OTA,completed
B00004057,G000423,R0027,A0029,2024-04-14,2024-06-16,2024-06-18,Ocean Suite,2,30500,61000,OTA,completed
B00004058,G000708,R0040,A0047,2024-08-01,2024-08-02,2024-08-03,Villa,1,56500,56500,Loyalty,completed
B00004059,G000890,R0020,A0015,2025-11-08,2026-02-10,2026-02-14,Ocean Suite,4,44600,178400,Travel Agent,cancelled
B00004060,G000655,R0029,A0041,2024-03-08,2024-03-17,2024-03-19,Standard King,2,23900,47800,Travel Agent,completed
B00004061,G002583,R0031,A0028,2024-09-19,2024-10-06,2024-10-07,Standard Double,1,18100,18100,Corporate,confirmed
B00004062,G000470,R0003,A0040,2024-02-01,2024-04-29,2024-05-12,Standard King,13,15600,202800,Corporate,completed
B00004063,G000821,R0006,A0002,2025-07-15,2025-10-31,2025-11-10,Standard Double,10,16200,162000,Travel Agent,completed
B00004064,G002460,R0012,A0048,2024-01-09,2024-01-31,2024-02-06,Ocean Suite,6,32900,197400,Direct,completed
B00004065,G001278,R0026,A0021,2024-08-06,2024-10-19,2024-10-25,Presidential,6,159200,955200,OTA,completed
B00004066,G002801,R0019,A0022,2024-08-30,2024-10-03,2024-10-11,Standard King,8,21600,172800,Loyalty,confirmed
B00004067,G002789,R0030,A0035,2024-05-03,2024-07-14,2024-07-17,Standard King,3,17200,51600,Travel Agent,completed
